user_id,age_group,content_type,session_duration,scroll_count,notifications,daily_usage_hrs,engagement_level,completion_rate,likes,comments
U1001,18-24,Stories,11.501731145025637,293.0,9.0,3.0213147093645665,1.1360345597692756,51.03992596327514,15.0,3.0
U1002,25-34,Text Posts,12.841682301856961,84.0,10.0,3.3316255261857517,3.425229110020328,59.958475466377095,7.0,4.0
U1003,45-54,Reels,28.128286435436852,15.0,8.0,6.543070750275335,3.381733780014769,100.0,22.0,3.0
U1004,35-44,Stories,22.79827035366833,258.0,9.0,1.601409802385037,4.834888582137783,28.722906394948165,18.0,8.0
U1005,35-44,Stories,15.313542466902575,291.0,6.0,3.739734488163184,3.762606664249991,50.27289758254601,17.0,1.0
U1006,35-44,Text Posts,1.0,180.0,8.0,4.341463275816743,1.0,75.14463558997443,0.0,0.0
U1007,35-44,Images,10.672261164116113,130.0,11.0,1.3225249223990323,2.7583923543310744,62.14791443547725,7.0,2.0
U1009,18-24,Stories,15.026239207568935,210.0,8.0,3.264768535577091,2.611337614683762,63.787173281166915,16.0,4.0
U1010,25-34,Video,32.53616597485452,111.0,5.0,1.8744529294445125,7.366911375075946,46.02693038893016,27.0,5.0
U1012,55+,Reels,20.88026772741077,127.0,9.0,4.521918351988156,3.842979208948288,66.69578618145938,16.0,3.0
U1013,55+,Reels,12.571967817571004,138.0,3.0,2.6860151462290895,2.833804645801339,65.37988684012124,11.0,3.0
U1014,13-17,Reels,26.393688804745057,111.0,8.0,4.587506125612714,6.076886716097578,55.436003098433766,21.0,3.0
U1015,35-44,Stories,13.15826048751263,54.0,4.0,4.081563809541476,2.6305919428849305,74.40065889910582,4.0,1.0
U1017,18-24,Stories,16.246215441013092,272.0,4.0,1.3418751454545959,2.9136218722165186,65.699357330707,11.0,4.0
U1018,25-34,Reels,32.91505647246784,27.0,9.0,4.005115740399464,7.815662229934635,79.38273113655508,23.0,12.0
U1019,45-54,Video,34.907114384321844,58.0,8.0,0.8428105607901824,7.511109846433598,65.11326436272745,36.0,7.0
U1020,13-17,Text Posts,15.069810726862379,258.0,7.0,5.0081542722617085,3.685984471274993,59.92038447060305,9.0,3.0
U1021,35-44,Reels,46.13407698515423,239.0,7.0,1.4286976824625173,8.066124937531093,62.99094852532817,38.0,12.0
U1022,18-24,Reels,24.57121138442436,63.0,15.0,4.880981163061724,6.130517655184409,72.0650067588381,22.0,2.0
U1023,45-54,Stories,20.783486346446697,168.0,3.0,5.635297292982727,4.2767700672623565,59.436716262445785,17.0,6.0
U1024,55+,Reels,22.907866374008655,263.0,11.0,4.234487657884353,6.893856663962682,49.11801764154604,16.0,5.0
U1025,55+,Video,26.536402801130272,220.0,7.0,0.5,5.564426785714894,64.26855436354691,18.0,8.0
U1026,25-34,Reels,22.150923465822302,187.0,7.0,5.180484590295837,4.410012983679406,59.88432701242416,14.0,5.0
U1027,45-54,Images,10.212414284783115,61.0,10.0,2.845169002967645,1.528438709977268,77.23957757864649,9.0,1.0
U1028,45-54,Stories,21.594757975471254,149.0,2.0,3.413613512151738,4.32378196272415,57.64269326715253,10.0,3.0
U1029,18-24,Stories,41.490757867007574,94.0,9.0,2.3850585039509435,9.709419089498265,71.33357977200129,32.0,7.0
U1030,35-44,Stories,10.839565637241597,49.0,6.0,6.023178118070243,2.9506828919462302,64.08546658935603,12.0,2.0
U1031,13-17,Video,30.833746943845377,261.0,7.0,3.766131382356952,6.4615452194403895,48.0561636353028,29.0,6.0
U1032,25-34,Reels,27.36876986888752,25.0,7.0,2.89082000225103,6.329546509369209,77.96716962062408,28.0,2.0
U1033,18-24,Text Posts,15.95798848709747,25.0,13.0,5.509137603949341,2.749211933027862,70.06706550326929,17.0,3.0
U1034,18-24,Video,37.63550811954785,56.0,6.0,4.819275272351856,7.008076611603419,70.43284197128037,23.0,10.0
U1035,13-17,Reels,40.84095793948117,175.0,7.0,1.8013673757120077,7.541159060137813,70.09327190381964,19.0,5.0
U1036,35-44,Reels,3.7360792946479187,71.0,10.0,4.001037844837636,1.7352831160737328,69.92696405895607,2.0,1.0
U1038,35-44,Images,10.041218279898507,164.0,6.0,1.2918801597356544,1.209449899983221,54.71413043637986,12.0,4.0
U1039,13-17,Video,45.97300187543709,270.0,14.0,4.74065032785631,8.519339200022944,47.786681514455225,35.0,7.0
U1040,18-24,Reels,12.343519683944038,236.0,10.0,3.456441266213017,2.332889626760306,56.33643363036668,10.0,4.0
U1041,25-34,Video,4.923676603062429,72.0,9.0,6.726707385852627,1.0,79.13001921553469,6.0,1.0
U1043,18-24,Video,37.43657223702714,120.0,7.0,3.8331594257062553,8.923215999453152,76.03679880193293,32.0,4.0
U1044,25-34,Reels,17.0979159320057,55.0,5.0,3.3689027820067614,3.7875689795722987,70.68174330638844,16.0,4.0
U1045,45-54,Stories,8.144603992790701,185.0,4.0,0.5,2.6560633438667587,60.55697178546209,8.0,1.0
U1047,18-24,Reels,29.105353174739403,83.0,4.0,3.3974256594289765,5.317739101555171,93.94965203161794,15.0,3.0
U1048,13-17,Reels,21.73684723816993,277.0,10.0,2.7988585578465304,2.4506980378633987,57.74647861405834,15.0,3.0
U1049,45-54,Reels,32.940639189755196,112.0,13.0,3.5322656733343742,6.52575455119576,63.88706523030784,34.0,8.0
U1051,45-54,Video,26.43148134872201,179.0,12.0,5.546970250990217,7.0570070763668955,66.31135861846514,11.0,5.0
U1052,25-34,Reels,16.739460390889498,188.0,8.0,5.542833879603046,3.734268109003094,47.17334028427614,12.0,3.0
U1053,55+,Reels,25.436593216275078,27.0,6.0,1.9426506230603426,5.1680812605972,66.4616514128474,15.0,6.0
U1054,35-44,Reels,22.619522415098615,278.0,8.0,5.869464300118439,5.004320789504392,56.227102015313974,12.0,3.0
U1055,55+,Stories,25.978437798957664,133.0,9.0,2.7648352618554703,4.016985929896571,71.99056878897927,28.0,8.0
U1056,18-24,Images,1.0,295.0,11.0,4.619351443322877,1.0,54.281968903816704,1.0,0.0
U1057,35-44,Stories,18.45491476330752,190.0,6.0,4.44124696507872,1.546601203831937,67.51423517840347,8.0,7.0
U1059,25-34,Video,53.56647436561955,5.0,11.0,3.8213208739524926,10.0,90.30526062933836,42.0,18.0
U1060,25-34,Images,10.182340289065248,135.0,9.0,1.0351958434117048,4.410270561755745,84.7158973855594,10.0,4.0
U1061,45-54,Reels,31.24458604352517,71.0,7.0,3.5884740823360635,7.915196452235528,66.4535123188584,24.0,4.0
U1062,55+,Video,16.96137207437635,297.0,7.0,3.1468567225418007,4.537213316598123,37.70794269876707,18.0,6.0
U1063,35-44,Stories,1.0,289.0,9.0,6.794632549173288,1.0,50.36658016751235,0.0,0.0
U1064,25-34,Stories,26.447743757817,93.0,11.0,3.543355873203527,6.848809863290168,79.48385626935328,21.0,5.0
U1065,25-34,Stories,17.944397063519293,104.0,5.0,2.4280755308883775,3.0767486776561768,76.21122054268143,9.0,9.0
U1066,35-44,Reels,39.78512689798423,193.0,6.0,3.672780466410131,6.773384934464212,62.131605731787886,31.0,8.0
U1067,18-24,Video,21.26597111030251,245.0,9.0,2.4922129898414864,3.6827794533184837,32.38877264758075,19.0,3.0
U1068,18-24,Images,20.199021395287524,274.0,9.0,1.3716580791874744,2.4332369475617535,45.66821806736858,13.0,1.0
U1069,18-24,Reels,46.688178405438535,223.0,8.0,4.118048730124483,10.0,68.74735466055033,37.0,5.0
U1070,18-24,Stories,22.197056083572658,180.0,3.0,3.5115375651808716,4.982457111022668,44.543012878760365,20.0,8.0
U1071,18-24,Stories,20.765815055910487,237.0,9.0,4.989763603727628,3.282470055801045,56.506590863574004,15.0,4.0
U1072,18-24,Stories,18.0855608082435,155.0,9.0,5.6840176813978704,3.53790489379843,58.76600134427861,14.0,1.0
U1073,13-17,Reels,12.291185428740878,281.0,10.0,6.333996921355363,2.3479104706841643,58.43758305442944,7.0,2.0
U1074,13-17,Reels,41.55572935710348,233.0,4.0,3.8445852672263214,9.745950286634978,40.025756651094454,42.0,9.0
U1076,25-34,Text Posts,17.04483256383017,227.0,8.0,3.922338647513064,4.494187447123387,58.86714862854266,17.0,4.0
U1077,25-34,Images,1.0,217.0,4.0,0.5,1.0,54.78348030211566,4.0,0.0
U1078,35-44,Video,23.205403354922197,286.0,8.0,5.353993092480048,4.960503746571742,57.426555009987375,17.0,8.0
U1079,18-24,Video,49.350873992222354,45.0,13.0,4.318723981136642,9.986015689494932,60.08980356011483,41.0,12.0
U1080,55+,Images,11.526977110421571,126.0,4.0,4.338875579035032,2.3974937102278417,56.179932716566725,7.0,1.0
U1081,35-44,Stories,32.53275476042545,231.0,6.0,2.731136580353266,6.6204427842821065,53.63569734894645,20.0,5.0
U1082,13-17,Images,14.217693409414823,298.0,5.0,2.535551034750336,2.645664183904276,53.56824423520355,5.0,2.0
U1083,25-34,Video,16.581022270421425,92.0,5.0,3.398015408491758,2.8676798828210273,75.92733823129512,18.0,3.0
U1084,45-54,Stories,26.920675997317204,271.0,4.0,4.336887625811966,4.324023594065245,54.628647345793205,17.0,6.0
U1085,55+,Stories,12.101076822443922,33.0,9.0,0.5715440121061279,2.1854573029642825,67.50124384226837,9.0,1.0
U1087,25-34,Reels,28.25210867540082,248.0,10.0,6.0327391630468306,5.0871167974225,66.25693734339718,19.0,7.0
U1088,18-24,Video,19.568817720571296,65.0,6.0,3.3029962606039103,3.8037635142516777,93.71062957552788,15.0,7.0
U1089,55+,Stories,19.64294765370569,151.0,11.0,0.5306588488651274,4.188632633679601,70.98998152149923,17.0,9.0
U1091,55+,Reels,32.92986458514459,282.0,12.0,3.9422568212206524,7.080392717535428,40.26187755476103,29.0,3.0
U1092,25-34,Images,14.424822469945369,146.0,7.0,4.064131722246576,3.293901703189763,67.36998728427048,11.0,1.0
U1093,25-34,Reels,38.75343401956898,48.0,13.0,3.7321073245732017,9.544189313445433,58.34432637253877,29.0,10.0
U1094,25-34,Text Posts,14.106684652031108,148.0,10.0,6.404295795262737,4.479195964302697,78.33780806451551,7.0,3.0
U1095,18-24,Video,37.09534230262794,59.0,13.0,3.7113217486732957,7.034566733326872,79.7003789285618,30.0,6.0
U1096,18-24,Stories,7.083748278408974,165.0,9.0,3.7878921777103423,2.3357421440153048,62.92391568661469,8.0,1.0
U1097,18-24,Images,17.338480257895984,289.0,11.0,2.6463274591277144,3.2922132825850086,39.51947841033376,14.0,3.0
U1098,18-24,Video,45.35443416416945,202.0,3.0,4.916489620805008,7.399366255966311,61.61621346613941,39.0,9.0
U1101,13-17,Video,34.08293975854874,35.0,7.0,3.3370369270496596,6.13747500283331,80.65007497798214,29.0,4.0
U1102,55+,Stories,9.122304884614593,116.0,6.0,0.5,1.2411855730443762,61.27214028573643,9.0,3.0
U1103,45-54,Images,24.976320769202445,50.0,12.0,2.24508864453382,4.2406932961915365,74.59923188535757,19.0,5.0
U1104,45-54,Reels,25.13205764261731,209.0,8.0,6.453985623379741,6.858876346270991,82.40315372365866,11.0,9.0
U1105,55+,Reels,35.59514887486108,56.0,9.0,3.0541611863743263,5.913820770676574,56.51681024108444,37.0,5.0
U1106,18-24,Reels,25.08241367741463,142.0,8.0,3.840477523895317,4.862762636869775,58.07850938719341,21.0,9.0
U1107,25-34,Stories,17.401738564700963,78.0,6.0,2.407061723003877,1.7919120537652184,69.6145978392873,9.0,4.0
U1108,35-44,Video,39.93560204334292,45.0,8.0,4.17172791455011,7.255485434956311,70.19356202228902,33.0,10.0
U1109,35-44,Stories,20.90897057590006,81.0,3.0,3.2381996133902553,2.868166661913958,76.4294540471633,15.0,2.0
U1110,18-24,Stories,1.0,191.0,6.0,4.116396866643392,1.0,66.30315770686555,0.0,0.0
U1111,35-44,Stories,6.787562599056082,56.0,7.0,3.656949953797426,1.0,74.85006362158207,2.0,1.0
U1112,18-24,Video,44.29409984790816,91.0,3.0,5.665015773006076,10.0,72.26206163151086,32.0,8.0
U1113,18-24,Stories,16.67863411098453,113.0,10.0,3.7527536855770824,2.0213736778479454,50.72870326389918,19.0,1.0
U1114,25-34,Video,29.76268697228578,229.0,13.0,2.24853871403547,4.913555041781768,61.82640316595113,24.0,8.0
U1115,25-34,Video,21.414259847425257,252.0,7.0,2.5456769024726684,4.957345430543056,56.7332011021282,17.0,5.0
U1116,25-34,Images,4.2026367872415165,73.0,7.0,0.6971206369583034,2.718972572765272,65.7687530766854,5.0,0.0
U1117,13-17,Stories,1.0,124.0,6.0,3.6881050408385674,1.0,83.78742556238254,1.0,1.0
U1118,45-54,Video,33.987192812984674,71.0,6.0,3.404651622899066,7.391785364037627,72.16035317578267,27.0,6.0
U1119,18-24,Video,29.01562419418953,65.0,5.0,5.769975349484309,4.758540251502854,75.75333903859796,24.0,8.0
U1122,55+,Video,38.63970630852738,155.0,9.0,2.46929529747014,6.900273998238731,54.37577192645992,31.0,7.0
U1123,45-54,Video,55.93197932209945,290.0,8.0,3.1196274294476294,10.0,48.23372156583279,36.0,10.0
U1124,35-44,Reels,12.881165804367864,100.0,9.0,1.608570290469685,3.378280469733668,79.82119325440384,11.0,4.0
U1125,35-44,Stories,29.59381043300522,267.0,7.0,3.0822226433563706,5.387162891673755,48.72176962804042,36.0,8.0
U1126,25-34,Stories,27.73101561015072,101.0,10.0,3.5280579692008476,3.0941202960905665,71.9594241829038,23.0,2.0
U1127,13-17,Stories,10.209072606232994,117.0,5.0,3.5731718574466433,1.3159280575207575,72.84734557538383,7.0,0.0
U1128,25-34,Video,37.03235954586031,129.0,8.0,5.410054167898493,8.665483663906478,59.104956172954836,25.0,14.0
U1130,18-24,Text Posts,13.856885804187389,125.0,8.0,3.41966593391731,3.7948895651402,60.70360644025293,8.0,4.0
U1131,35-44,Text Posts,27.091310134045507,201.0,6.0,5.2177081904313125,7.069903889165718,52.47195753452322,17.0,6.0
U1133,13-17,Images,20.08608373233442,126.0,6.0,1.676284327623978,5.147444300975666,76.02239937575939,22.0,7.0
U1134,18-24,Reels,23.696906800453576,286.0,6.0,1.8837476416681733,4.170186486762724,57.25432057763355,15.0,4.0
U1135,35-44,Video,20.15943335075665,264.0,8.0,1.8980443583023354,5.195119536414836,42.77070569758344,15.0,2.0
U1136,13-17,Stories,15.91531789459592,43.0,6.0,1.671901377431419,2.971496589097585,77.37533085738501,13.0,1.0
U1137,45-54,Stories,30.06608154863915,58.0,10.0,6.497417530998813,5.246493968460444,70.97925234735303,18.0,4.0
U1138,25-34,Stories,2.728321434103524,165.0,8.0,1.8917312688331613,2.6602619062764865,62.302673178219194,0.0,0.0
U1139,25-34,Reels,17.44910631823305,293.0,12.0,3.43749752897524,3.4697681229781887,51.034831037624784,15.0,5.0
U1141,35-44,Reels,18.153452151527375,280.0,8.0,3.234756653850577,4.055751863310892,32.08016462590132,18.0,3.0
U1142,18-24,Images,7.074765528847874,20.0,10.0,2.330379653404883,1.0,78.20002318799146,2.0,1.0
U1144,25-34,Reels,14.343825958098506,252.0,11.0,1.2140902409340044,2.6589510565703702,52.573857027189064,8.0,0.0
U1145,18-24,Reels,18.258781537836317,222.0,7.0,1.9012951241509586,2.211658230227421,51.305044273083396,6.0,3.0
U1146,45-54,Reels,35.03427916787309,91.0,10.0,5.182758758171946,6.532404910056711,70.77885848788402,29.0,3.0
U1147,35-44,Images,1.92630217769036,86.0,5.0,1.8538256353603737,1.0,54.629740976425865,2.0,0.0
U1148,35-44,Stories,2.021278655051624,66.0,15.0,5.446316956947298,1.3845770777020292,73.66005369565688,2.0,1.0
U1149,45-54,Text Posts,5.699750204661056,291.0,9.0,5.574403890960017,2.8245110168315453,25.31791053269604,2.0,0.0
U1150,45-54,Reels,35.31955502509846,46.0,7.0,5.604139009248869,5.674282762857643,68.01271375329655,37.0,8.0
U1152,45-54,Video,30.354189218843818,238.0,8.0,1.4309959418066525,6.8313377538059505,37.76517241875586,18.0,5.0
U1153,35-44,Stories,18.44358797515607,135.0,6.0,1.192683814499429,3.9317267247135512,79.13259658775719,12.0,6.0
U1154,35-44,Reels,10.54292567140348,119.0,8.0,1.8204980831464996,1.0,67.1169987998378,7.0,4.0
U1156,35-44,Stories,21.834350314036442,141.0,7.0,1.5498406964454658,4.330816069443783,84.71249058638915,20.0,3.0
U1157,18-24,Images,10.906915259042787,110.0,5.0,2.474169780510688,2.0087256165204446,71.20067844868913,7.0,2.0
U1158,45-54,Video,45.05924511796417,183.0,8.0,4.6543450541811335,8.717083893747061,65.18715293165778,29.0,8.0
U1159,45-54,Text Posts,1.0,20.0,6.0,4.476414753772511,1.0,75.5841654385432,0.0,0.0
U1160,13-17,Reels,39.27908993253569,246.0,5.0,3.9435498175764083,7.141384870220155,49.82066948074633,26.0,10.0
U1161,35-44,Reels,29.54493665595251,230.0,11.0,3.1778177710039124,5.685084192639603,58.884332113864446,22.0,7.0
U1162,18-24,Video,31.634474101218267,246.0,11.0,3.3975762532166613,6.322472806794053,26.840097732756355,17.0,2.0
U1164,35-44,Reels,26.927352341890582,203.0,4.0,2.7901328575578175,3.1157479895695697,44.45601220009669,31.0,13.0
U1165,18-24,Video,47.20282896417717,116.0,11.0,4.966005985613096,9.815911842977858,44.26716628877854,32.0,13.0
U1166,35-44,Reels,17.233208725289863,131.0,6.0,1.5279947320262899,3.531039755978041,71.35570993912417,13.0,3.0
U1167,45-54,Images,7.3748076085340175,25.0,9.0,2.3347366695486604,1.4954053026789667,69.59197033610553,6.0,1.0
U1168,25-34,Video,45.3630289207248,151.0,3.0,2.1115527402728542,9.43904881628187,76.26630280375639,28.0,10.0
U1169,13-17,Text Posts,6.044650648161408,93.0,13.0,4.18640178315842,3.1918883681859898,67.78273326352101,7.0,0.0
U1170,18-24,Reels,37.00533077331592,207.0,8.0,1.699635021762131,7.746389210925614,49.70581319502693,41.0,7.0
U1171,25-34,Stories,34.99435983008709,89.0,8.0,2.1243813563071456,5.504212307080061,68.76864763733109,29.0,6.0
U1172,55+,Reels,23.982049730583665,171.0,6.0,4.1365686049724015,5.155693638453373,72.35229610825245,28.0,4.0
U1173,25-34,Video,41.81362326575305,76.0,11.0,2.196744547161165,8.202969625783606,68.23744705796037,40.0,9.0
U1174,18-24,Video,23.463077186601417,13.0,6.0,4.757327991809239,4.076122502419491,89.5098698980381,18.0,4.0
U1175,25-34,Video,42.54733298067809,285.0,5.0,4.722036240921822,8.696491309478581,60.803201317715775,31.0,12.0
U1176,25-34,Video,36.99423985986767,262.0,4.0,2.6932182438952377,7.280906502864294,46.40062085408074,32.0,7.0
U1177,35-44,Stories,22.730382821602152,279.0,4.0,3.69142882714421,4.318964397300749,45.53621287898987,16.0,11.0
U1178,18-24,Images,8.54427927964605,242.0,8.0,6.589012860056805,1.6067842911182326,48.68314245361153,5.0,0.0
U1179,35-44,Text Posts,1.0,24.0,9.0,4.808110476031894,1.0,63.87967049694267,0.0,0.0
U1180,25-34,Stories,23.032520647495048,237.0,6.0,4.241203068197501,5.323364110929139,39.74381747696512,13.0,5.0
U1181,55+,Video,14.365968475205456,225.0,7.0,5.8277623768528795,2.7354590693429626,50.83296689136437,6.0,4.0
U1182,18-24,Reels,24.826495077574652,21.0,5.0,2.054495632937453,5.229841282158372,51.84131229195049,18.0,8.0
U1183,25-34,Reels,37.4118186641997,93.0,4.0,5.383750352356186,6.6168525755207765,57.628179683229135,33.0,10.0
U1184,55+,Video,36.91897735873036,200.0,8.0,4.033416424285314,6.2643939607486985,63.026691875657555,27.0,4.0
U1185,18-24,Reels,47.48342644789813,88.0,9.0,5.685705217129351,9.12501634091912,55.46256571740055,38.0,16.0
U1186,55+,Reels,38.251091525817735,91.0,7.0,2.716796352174742,7.621261793481091,81.87118031812075,33.0,11.0
U1187,35-44,Reels,21.461016116744236,158.0,9.0,5.588740030904079,3.881227817783954,68.2583375164222,15.0,5.0
U1188,13-17,Reels,28.273133798514387,232.0,4.0,0.8865513994153629,5.74048170270963,73.40175987300752,19.0,4.0
U1189,18-24,Text Posts,11.526292974555641,268.0,12.0,2.936161815875094,1.0,71.91476287573454,8.0,2.0
U1190,35-44,Text Posts,1.0,227.0,7.0,3.9088979468549607,2.203740615336109,62.775448658536796,1.0,0.0
U1191,13-17,Reels,18.59601083515647,125.0,7.0,4.485229819130337,2.953029618786495,59.64089253902499,20.0,2.0
U1192,25-34,Images,9.392390930201397,177.0,10.0,0.5,1.0,43.75575491690494,8.0,1.0
U1193,18-24,Images,1.0,8.0,11.0,1.6314556655744252,1.3434861588597022,62.49202876143738,2.0,0.0
U1194,25-34,Reels,28.47493468251643,132.0,8.0,1.874583917004796,4.532121418522969,84.45652568891056,23.0,2.0
U1196,45-54,Reels,11.271060986884258,41.0,6.0,2.3742718189883947,1.091216518174466,71.75562804112862,7.0,3.0
U1197,55+,Images,19.04212865277332,75.0,8.0,3.7470952895554976,3.5045369835096283,82.54792995992543,21.0,3.0
U1198,55+,Images,22.158727446909595,293.0,10.0,5.714377772742626,4.140330518650007,39.96232304307265,16.0,6.0
U1199,35-44,Video,37.27034478864889,35.0,4.0,2.9370841595934936,6.70371427298023,87.70157575888432,34.0,9.0
U1200,18-24,Reels,24.759318247910297,272.0,13.0,5.818711874099735,5.826933590918744,50.17714035288345,21.0,7.0
U1201,35-44,Stories,23.914421517518548,15.0,7.0,3.627282632671333,6.199964956189321,78.70139483704445,22.0,2.0
U1202,13-17,Reels,34.80220360476691,36.0,8.0,3.178743018712377,6.19508701919027,71.54160396878144,34.0,11.0
U1203,13-17,Video,38.074035697196884,61.0,5.0,5.067795265237706,7.745531397728312,62.730132652121014,34.0,11.0
U1204,18-24,Text Posts,3.7538774956523913,170.0,9.0,3.2658157783295563,1.0,67.96316798157225,2.0,1.0
U1205,25-34,Stories,20.766007655111807,192.0,12.0,2.3269376518603844,4.258975709274647,64.52696519555907,17.0,3.0
U1206,35-44,Text Posts,23.95480650825479,23.0,7.0,5.489135032148505,5.612011701853794,83.10662705469267,11.0,12.0
U1207,35-44,Text Posts,6.033709413882698,120.0,6.0,3.442553405033299,1.3193809109554717,76.16526120349093,1.0,2.0
U1208,25-34,Stories,38.97939339132431,188.0,10.0,6.186635243172263,7.229333322352103,54.96002448063767,37.0,7.0
U1209,18-24,Reels,22.743690660146157,274.0,11.0,2.96766339518652,4.292703077296997,56.321950422959375,25.0,9.0
U1210,55+,Stories,18.324070133401364,37.0,5.0,1.5028756026141192,3.183185223712591,83.38150542353955,14.0,3.0
U1211,25-34,Video,28.275144039936638,14.0,12.0,2.3458397582667536,5.444168791710677,80.79253080408483,24.0,5.0
U1213,18-24,Video,17.577783073647247,196.0,14.0,3.356527768539342,3.6885774798707516,62.07558077745702,15.0,5.0
U1216,18-24,Video,36.35338347892291,129.0,5.0,3.0155841758830944,8.33616967027216,54.090175451534094,25.0,6.0
U1217,13-17,Video,44.94447375508908,63.0,8.0,3.637213567958254,8.930633681638296,72.00623314142776,38.0,8.0
U1218,35-44,Video,41.46006187114551,101.0,13.0,4.11755005617036,8.410376944523508,63.832564683922726,30.0,5.0
U1219,35-44,Stories,1.0,279.0,12.0,3.474772616000277,1.0,50.70510748503935,2.0,0.0
U1220,18-24,Stories,38.4206965292788,153.0,6.0,5.549289100759861,7.253757588986299,47.29474461171508,31.0,13.0
U1221,55+,Reels,30.952799406208683,282.0,8.0,3.5921273956038795,5.124596087759025,56.972743834201594,26.0,4.0
U1222,18-24,Video,27.23500859507,269.0,8.0,0.5,6.624302627535796,60.327475658464316,19.0,7.0
U1223,25-34,Video,36.57127918990941,13.0,11.0,3.875778023198879,6.812381036707334,67.04233350752612,24.0,8.0
U1224,55+,Video,36.761898225026926,287.0,11.0,3.5111030581475187,5.807637569684449,35.79854637809147,30.0,3.0
U1226,25-34,Images,16.979166673420757,12.0,8.0,1.820929337034456,4.530935849470451,84.34121909248907,23.0,2.0
U1227,25-34,Video,28.925277123796928,212.0,5.0,5.092173000008513,5.602501169932294,56.25605011482238,29.0,9.0
U1228,18-24,Reels,23.956380073099773,129.0,9.0,3.9003868554490113,6.301014292234392,63.17383560165764,19.0,5.0
U1229,55+,Video,28.137208642449156,127.0,11.0,3.7034048425827613,5.92183144201944,63.91821342098334,18.0,3.0
U1230,25-34,Video,20.673287102603474,37.0,8.0,4.907707368940361,4.009431559962912,67.71008967090992,16.0,6.0
U1231,45-54,Reels,29.45836470215384,5.0,6.0,5.239353315394549,5.799708128170719,80.94472018157391,30.0,5.0
U1232,18-24,Stories,23.852994365163383,208.0,7.0,5.093065272978284,5.269745867564226,72.47308958186537,21.0,3.0
U1233,18-24,Video,40.14883596076372,10.0,7.0,0.5,9.10744691265392,68.1736782640769,33.0,10.0
U1235,35-44,Reels,31.243402100148682,84.0,5.0,2.8403337884344357,6.509428955192681,69.17794902825715,27.0,6.0
U1236,18-24,Video,29.672745017830966,278.0,8.0,1.71673562485425,6.005564764015876,49.69629124298489,19.0,7.0
U1237,45-54,Video,43.39663864431189,181.0,9.0,2.4570331166523873,9.380650555426017,73.79683227891604,35.0,14.0
U1238,25-34,Images,1.4248246015806494,140.0,6.0,3.423166337292597,1.0,74.0210376649412,0.0,0.0
U1240,18-24,Stories,8.357999285767553,187.0,7.0,3.4638875246278595,1.857096685082321,68.70817059338376,8.0,2.0
U1241,45-54,Reels,38.8005605913931,172.0,12.0,5.5395650899920446,6.748124338936283,43.739953001006484,30.0,8.0
U1242,35-44,Reels,37.42788514140076,182.0,7.0,6.17107230168399,5.992740166476268,37.95965440560117,21.0,8.0
U1243,35-44,Reels,32.87305237044995,99.0,7.0,4.059961987557026,8.19342300713973,61.1900822334884,30.0,3.0
U1244,45-54,Stories,28.71929865211797,37.0,8.0,5.5025031579815025,2.420930123758157,64.36414129633116,26.0,7.0
U1245,35-44,Stories,9.20717217588012,115.0,11.0,2.901671086487259,2.4657538354006046,64.20402461179057,9.0,3.0
U1246,25-34,Video,38.485951198609804,150.0,6.0,2.562826874701156,6.622225958301164,74.53386246391378,30.0,6.0
U1247,18-24,Reels,26.74825571616836,235.0,12.0,3.38737383808018,4.547061526273689,52.53211053922715,19.0,5.0
U1248,13-17,Reels,36.46882103884914,276.0,11.0,3.0313892632973616,7.7257770346018075,59.92074832575639,40.0,9.0
U1249,45-54,Images,13.847757674478025,42.0,8.0,4.513489028448471,5.097270855096492,83.09749109101821,9.0,3.0
U1250,25-34,Stories,14.150571115899188,139.0,11.0,3.5216727657071547,3.5312365812784545,46.716551148223544,11.0,1.0
U1251,35-44,Reels,33.4090851856099,239.0,10.0,5.763855634551995,5.662156269795171,61.41797689131468,22.0,5.0
U1252,25-34,Video,43.76169167191233,164.0,11.0,3.6793780139863537,8.706849800562123,73.59320052087908,30.0,8.0
U1254,18-24,Video,34.38924328647624,154.0,6.0,2.7906724392814763,4.804566819573769,61.94704231283264,26.0,7.0
U1255,35-44,Reels,17.415593663583472,33.0,8.0,2.6089034460402605,3.540853236451935,75.94362318048205,16.0,3.0
U1258,25-34,Video,41.08905356254632,149.0,3.0,3.677406082489368,7.909559547442348,53.302549514379514,30.0,12.0
U1259,13-17,Reels,30.620668090867255,233.0,7.0,4.127640031212343,7.670671810470354,47.17911695100916,17.0,5.0
U1261,18-24,Video,31.491505699235255,273.0,9.0,5.086841308468889,6.511705736562779,49.86959514988528,23.0,6.0
U1262,35-44,Reels,5.8165223994891875,188.0,3.0,4.003938144350851,3.128543206364758,60.89816150579645,6.0,2.0
U1263,18-24,Reels,41.69701107654185,265.0,8.0,2.0609436881825003,8.63969591224419,63.11304230274571,26.0,10.0
U1264,25-34,Video,24.13945417881914,272.0,11.0,2.7705311928566356,6.471708086333811,52.25371290604239,17.0,3.0
U1265,13-17,Text Posts,24.554036094598963,173.0,7.0,2.769030632548969,3.780163266017525,49.96861755265512,20.0,7.0
U1266,13-17,Video,44.45869643684146,263.0,8.0,2.408327926218142,6.874326747788425,74.46002902178617,30.0,10.0
